,time,N,TD,CH,MREG,AC
5031,50.31000,11.25817,4.08866,15.94469,5.51630,1.81067
5032,50.32000,11.25853,4.08862,15.94558,5.51653,1.81075
5033,50.33000,11.25888,4.08859,15.94647,5.51675,1.81084
5034,50.34000,11.25923,4.08855,15.94736,5.51698,1.81092
5035,50.35000,11.25959,4.08851,15.94825,5.51720,1.81100
5036,50.36000,11.25994,4.08847,15.94913,5.51743,1.81109
5037,50.37000,11.26029,4.08843,15.95002,5.51765,1.81117
5038,50.38000,11.26064,4.08840,15.95091,5.51788,1.81126
5039,50.39000,11.26100,4.08836,15.95180,5.51810,1.81134
5040,50.40000,11.26135,4.08832,15.95269,5.51833,1.81142
5041,50.41000,11.26170,4.08828,15.95358,5.51855,1.81151
5042,50.42000,11.26205,4.08824,15.95446,5.51877,1.81159
5043,50.43000,11.26240,4.08821,15.95535,5.51900,1.81168
5044,50.44000,11.26275,4.08817,15.95624,5.51922,1.81176
5045,50.45000,11.26310,4.08813,15.95712,5.51945,1.81184
5046,50.46000,11.26345,4.08809,15.95801,5.51967,1.81193
5047,50.47000,11.26380,4.08805,15.95889,5.51990,1.81201
5048,50.48000,11.26416,4.08802,15.95978,5.52012,1.81210
5049,50.49000,11.26451,4.08798,15.96066,5.52034,1.81218
5050,50.50000,11.26486,4.08794,15.96155,5.52057,1.81226
5051,50.51000,11.26520,4.08790,15.96243,5.52079,1.81235
5052,50.52000,11.26555,4.08786,15.96331,5.52102,1.81243
5053,50.53000,11.26590,4.08783,15.96420,5.52124,1.81251
5054,50.54000,11.26625,4.08779,15.96508,5.52146,1.81260
5055,50.55000,11.26660,4.08775,15.96596,5.52169,1.81268
5056,50.56000,11.26695,4.08771,15.96684,5.52191,1.81277
5057,50.57000,11.26730,4.08767,15.96772,5.52213,1.81285
5058,50.58000,11.26765,4.08764,15.96861,5.52235,1.81293
5059,50.59000,11.26800,4.08760,15.96949,5.52258,1.81302
5060,50.60000,11.26834,4.08756,15.97037,5.52280,1.81310
5061,50.61000,11.26869,4.08752,15.97125,5.52302,1.81318
5062,50.62000,11.26904,4.08748,15.97213,5.52325,1.81327
5063,50.63000,11.26939,4.08744,15.97301,5.52347,1.81335
5064,50.64000,11.26973,4.08741,15.97388,5.52369,1.81343
5065,50.65000,11.27008,4.08737,15.97476,5.52391,1.81352
5066,50.66000,11.27043,4.08733,15.97564,5.52413,1.81360
5067,50.67000,11.27077,4.08729,15.97652,5.52436,1.81368
5068,50.68000,11.27112,4.08725,15.97740,5.52458,1.81377
5069,50.69000,11.27147,4.08722,15.97827,5.52480,1.81385
5070,50.70000,11.27181,4.08718,15.97915,5.52502,1.81393
5071,50.71000,11.27216,4.08714,15.98003,5.52524,1.81402
5072,50.72000,11.27250,4.08710,15.98090,5.52547,1.81410
5073,50.73000,11.27285,4.08706,15.98178,5.52569,1.81418
5074,50.74000,11.27319,4.08703,15.98266,5.52591,1.81427
5075,50.75000,11.27354,4.08699,15.98353,5.52613,1.81435
5076,50.76000,11.27388,4.08695,15.98441,5.52635,1.81443
5077,50.77000,11.27423,4.08691,15.98528,5.52657,1.81452
5078,50.78000,11.27457,4.08687,15.98615,5.52679,1.81460
5079,50.79000,11.27492,4.08683,15.98703,5.52701,1.81468
5080,50.80000,11.27526,4.08680,15.98790,5.52724,1.81476
5081,50.81000,11.27560,4.08676,15.98877,5.52746,1.81485
5082,50.82000,11.27595,4.08672,15.98965,5.52768,1.81493
5083,50.83000,11.27629,4.08668,15.99052,5.52790,1.81501
5084,50.84000,11.27663,4.08664,15.99139,5.52812,1.81510
5085,50.85000,11.27698,4.08661,15.99226,5.52834,1.81518
5086,50.86000,11.27732,4.08657,15.99313,5.52856,1.81526
5087,50.87000,11.27766,4.08653,15.99400,5.52878,1.81534
5088,50.88000,11.27801,4.08649,15.99487,5.52900,1.81543
5089,50.89000,11.27835,4.08645,15.99574,5.52922,1.81551
5090,50.90000,11.27869,4.08641,15.99661,5.52944,1.81559
5091,50.91000,11.27903,4.08638,15.99748,5.52966,1.81567
5092,50.92000,11.27937,4.08634,15.99835,5.52988,1.81576
5093,50.93000,11.27971,4.08630,15.99922,5.53010,1.81584
5094,50.94000,11.28006,4.08626,16.00009,5.53032,1.81592
5095,50.95000,11.28040,4.08622,16.00096,5.53054,1.81601
5096,50.96000,11.28074,4.08619,16.00182,5.53076,1.81609
5097,50.97000,11.28108,4.08615,16.00269,5.53097,1.81617
5098,50.98000,11.28142,4.08611,16.00356,5.53119,1.81625
5099,50.99000,11.28176,4.08607,16.00443,5.53141,1.81633
5100,51.00000,11.28210,4.08603,16.00529,5.53163,1.81642
5101,51.01000,11.28244,4.08599,16.00616,5.53185,1.81650
5102,51.02000,11.28278,4.08596,16.00702,5.53207,1.81658
5103,51.03000,11.28312,4.08592,16.00789,5.53229,1.81666
5104,51.04000,11.28346,4.08588,16.00875,5.53251,1.81675
5105,51.05000,11.28380,4.08584,16.00962,5.53272,1.81683
5106,51.06000,11.28414,4.08580,16.01048,5.53294,1.81691
5107,51.07000,11.28448,4.08576,16.01134,5.53316,1.81699
5108,51.08000,11.28481,4.08573,16.01221,5.53338,1.81708
5109,51.09000,11.28515,4.08569,16.01307,5.53360,1.81716
5110,51.10000,11.28549,4.08565,16.01393,5.53382,1.81724
5111,51.11000,11.28583,4.08561,16.01480,5.53403,1.81732
5112,51.12000,11.28617,4.08557,16.01566,5.53425,1.81740
5113,51.13000,11.28650,4.08554,16.01652,5.53447,1.81749
5114,51.14000,11.28684,4.08550,16.01738,5.53469,1.81757
5115,51.15000,11.28718,4.08546,16.01824,5.53490,1.81765
5116,51.16000,11.28752,4.08542,16.01910,5.53512,1.81773
5117,51.17000,11.28785,4.08538,16.01996,5.53534,1.81781
5118,51.18000,11.28819,4.08534,16.02082,5.53555,1.81790
5119,51.19000,11.28853,4.08531,16.02168,5.53577,1.81798
5120,51.20000,11.28886,4.08527,16.02254,5.53599,1.81806
5121,51.21000,11.28920,4.08523,16.02340,5.53621,1.81814
5122,51.22000,11.28953,4.08519,16.02426,5.53642,1.81822
5123,51.23000,11.28987,4.08515,16.02511,5.53664,1.81830
5124,51.24000,11.29021,4.08511,16.02597,5.53686,1.81839
5125,51.25000,11.29054,4.08508,16.02683,5.53707,1.81847
5126,51.26000,11.29088,4.08504,16.02769,5.53729,1.81855
5127,51.27000,11.29121,4.08500,16.02854,5.53750,1.81863
5128,51.28000,11.29155,4.08496,16.02940,5.53772,1.81871
5129,51.29000,11.29188,4.08492,16.03025,5.53794,1.81879
5130,51.30000,11.29222,4.08488,16.03111,5.53815,1.81888
5131,51.31000,11.29255,4.08485,16.03197,5.53837,1.81896
5132,51.32000,11.29288,4.08481,16.03282,5.53858,1.81904
5133,51.33000,11.29322,4.08477,16.03367,5.53880,1.81912
5134,51.34000,11.29355,4.08473,16.03453,5.53902,1.81920
5135,51.35000,11.29388,4.08469,16.03538,5.53923,1.81928
5136,51.36000,11.29422,4.08466,16.03624,5.53945,1.81936
5137,51.37000,11.29455,4.08462,16.03709,5.53966,1.81945
5138,51.38000,11.29488,4.08458,16.03794,5.53988,1.81953
5139,51.39000,11.29522,4.08454,16.03879,5.54009,1.81961
5140,51.40000,11.29555,4.08450,16.03965,5.54031,1.81969
5141,51.41000,11.29588,4.08446,16.04050,5.54052,1.81977
5142,51.42000,11.29621,4.08443,16.04135,5.54074,1.81985
5143,51.43000,11.29655,4.08439,16.04220,5.54095,1.81993
5144,51.44000,11.29688,4.08435,16.04305,5.54117,1.82001
5145,51.45000,11.29721,4.08431,16.04390,5.54138,1.82010
5146,51.46000,11.29754,4.08427,16.04475,5.54159,1.82018
5147,51.47000,11.29787,4.08423,16.04560,5.54181,1.82026
5148,51.48000,11.29820,4.08420,16.04645,5.54202,1.82034
5149,51.49000,11.29853,4.08416,16.04730,5.54224,1.82042
5150,51.50000,11.29886,4.08412,16.04815,5.54245,1.82050
5151,51.51000,11.29920,4.08408,16.04899,5.54267,1.82058
5152,51.52000,11.29953,4.08404,16.04984,5.54288,1.82066
5153,51.53000,11.29986,4.08400,16.05069,5.54309,1.82074
5154,51.54000,11.30019,4.08397,16.05154,5.54331,1.82082
5155,51.55000,11.30052,4.08393,16.05238,5.54352,1.82091
5156,51.56000,11.30084,4.08389,16.05323,5.54373,1.82099
5157,51.57000,11.30117,4.08385,16.05407,5.54395,1.82107
5158,51.58000,11.30150,4.08381,16.05492,5.54416,1.82115
5159,51.59000,11.30183,4.08377,16.05576,5.54437,1.82123
5160,51.60000,11.30216,4.08374,16.05661,5.54459,1.82131
5161,51.61000,11.30249,4.08370,16.05745,5.54480,1.82139
5162,51.62000,11.30282,4.08366,16.05830,5.54501,1.82147
5163,51.63000,11.30315,4.08362,16.05914,5.54522,1.82155
5164,51.64000,11.30347,4.08358,16.05999,5.54544,1.82163
5165,51.65000,11.30380,4.08354,16.06083,5.54565,1.82171
5166,51.66000,11.30413,4.08351,16.06167,5.54586,1.82179
5167,51.67000,11.30446,4.08347,16.06251,5.54607,1.82187
5168,51.68000,11.30479,4.08343,16.06336,5.54629,1.82195
5169,51.69000,11.30511,4.08339,16.06420,5.54650,1.82203
5170,51.70000,11.30544,4.08335,16.06504,5.54671,1.82211
5171,51.71000,11.30577,4.08331,16.06588,5.54692,1.82219
5172,51.72000,11.30609,4.08328,16.06672,5.54714,1.82227
5173,51.73000,11.30642,4.08324,16.06756,5.54735,1.82235
5174,51.74000,11.30675,4.08320,16.06840,5.54756,1.82244
5175,51.75000,11.30707,4.08316,16.06924,5.54777,1.82252
5176,51.76000,11.30740,4.08312,16.07008,5.54798,1.82260
5177,51.77000,11.30772,4.08308,16.07092,5.54819,1.82268
5178,51.78000,11.30805,4.08305,16.07176,5.54840,1.82276
5179,51.79000,11.30837,4.08301,16.07260,5.54862,1.82284
5180,51.80000,11.30870,4.08297,16.07343,5.54883,1.82292
5181,51.81000,11.30902,4.08293,16.07427,5.54904,1.82300
5182,51.82000,11.30935,4.08289,16.07511,5.54925,1.82308
5183,51.83000,11.30967,4.08285,16.07594,5.54946,1.82316
5184,51.84000,11.31000,4.08282,16.07678,5.54967,1.82324
5185,51.85000,11.31032,4.08278,16.07762,5.54988,1.82332
5186,51.86000,11.31065,4.08274,16.07845,5.55009,1.82340
5187,51.87000,11.31097,4.08270,16.07929,5.55030,1.82348
5188,51.88000,11.31129,4.08266,16.08012,5.55051,1.82356
5189,51.89000,11.31162,4.08263,16.08096,5.55072,1.82364
5190,51.90000,11.31194,4.08259,16.08179,5.55093,1.82372
5191,51.91000,11.31226,4.08255,16.08263,5.55114,1.82380
5192,51.92000,11.31259,4.08251,16.08346,5.55135,1.82387
5193,51.93000,11.31291,4.08247,16.08429,5.55156,1.82395
5194,51.94000,11.31323,4.08243,16.08513,5.55177,1.82403
5195,51.95000,11.31355,4.08240,16.08596,5.55198,1.82411
5196,51.96000,11.31388,4.08236,16.08679,5.55219,1.82419
5197,51.97000,11.31420,4.08232,16.08762,5.55240,1.82427
5198,51.98000,11.31452,4.08228,16.08846,5.55261,1.82435
5199,51.99000,11.31484,4.08224,16.08929,5.55282,1.82443
5200,52.00000,11.31516,4.08220,16.09012,5.55303,1.82451
5201,52.01000,11.31548,4.08217,16.09095,5.55324,1.82459
5202,52.02000,11.31581,4.08213,16.09178,5.55345,1.82467
5203,52.03000,11.31613,4.08209,16.09261,5.55366,1.82475
5204,52.04000,11.31645,4.08205,16.09344,5.55386,1.82483
5205,52.05000,11.31677,4.08201,16.09427,5.55407,1.82491
5206,52.06000,11.31709,4.08197,16.09510,5.55428,1.82499
5207,52.07000,11.31741,4.08194,16.09592,5.55449,1.82507
5208,52.08000,11.31773,4.08190,16.09675,5.55470,1.82515
5209,52.09000,11.31805,4.08186,16.09758,5.55491,1.82523
5210,52.10000,11.31837,4.08182,16.09841,5.55511,1.82531
5211,52.11000,11.31869,4.08178,16.09923,5.55532,1.82538
5212,52.12000,11.31901,4.08175,16.10006,5.55553,1.82546
5213,52.13000,11.31933,4.08171,16.10089,5.55574,1.82554
5214,52.14000,11.31964,4.08167,16.10171,5.55595,1.82562
5215,52.15000,11.31996,4.08163,16.10254,5.55615,1.82570
5216,52.16000,11.32028,4.08159,16.10336,5.55636,1.82578
5217,52.17000,11.32060,4.08155,16.10419,5.55657,1.82586
5218,52.18000,11.32092,4.08152,16.10501,5.55678,1.82594
5219,52.19000,11.32124,4.08148,16.10584,5.55698,1.82602
5220,52.20000,11.32155,4.08144,16.10666,5.55719,1.82610
5221,52.21000,11.32187,4.08140,16.10749,5.55740,1.82617
5222,52.22000,11.32219,4.08136,16.10831,5.55761,1.82625
5223,52.23000,11.32251,4.08132,16.10913,5.55781,1.82633
5224,52.24000,11.32282,4.08129,16.10995,5.55802,1.82641
5225,52.25000,11.32314,4.08125,16.11078,5.55823,1.82649
5226,52.26000,11.32346,4.08121,16.11160,5.55843,1.82657
5227,52.27000,11.32377,4.08117,16.11242,5.55864,1.82665
5228,52.28000,11.32409,4.08113,16.11324,5.55885,1.82673
5229,52.29000,11.32441,4.08110,16.11406,5.55905,1.82680
5230,52.30000,11.32472,4.08106,16.11488,5.55926,1.82688
5231,52.31000,11.32504,4.08102,16.11570,5.55946,1.82696
5232,52.32000,11.32536,4.08098,16.11652,5.55967,1.82704
5233,52.33000,11.32567,4.08094,16.11734,5.55988,1.82712
5234,52.34000,11.32599,4.08090,16.11816,5.56008,1.82720
5235,52.35000,11.32630,4.08087,16.11898,5.56029,1.82728
5236,52.36000,11.32662,4.08083,16.11980,5.56049,1.82735
5237,52.37000,11.32693,4.08079,16.12062,5.56070,1.82743
5238,52.38000,11.32725,4.08075,16.12143,5.56090,1.82751
5239,52.39000,11.32756,4.08071,16.12225,5.56111,1.82759
5240,52.40000,11.32787,4.08068,16.12307,5.56132,1.82767
5241,52.41000,11.32819,4.08064,16.12389,5.56152,1.82775
5242,52.42000,11.32850,4.08060,16.12470,5.56173,1.82782
5243,52.43000,11.32882,4.08056,16.12552,5.56193,1.82790
5244,52.44000,11.32913,4.08052,16.12633,5.56214,1.82798
5245,52.45000,11.32944,4.08048,16.12715,5.56234,1.82806
5246,52.46000,11.32976,4.08045,16.12796,5.56254,1.82814
5247,52.47000,11.33007,4.08041,16.12878,5.56275,1.82822
5248,52.48000,11.33038,4.08037,16.12959,5.56295,1.82829
5249,52.49000,11.33070,4.08033,16.13041,5.56316,1.82837
5250,52.50000,11.33101,4.08029,16.13122,5.56336,1.82845
5251,52.51000,11.33132,4.08026,16.13203,5.56357,1.82853
5252,52.52000,11.33163,4.08022,16.13285,5.56377,1.82861
5253,52.53000,11.33195,4.08018,16.13366,5.56398,1.82868
5254,52.54000,11.33226,4.08014,16.13447,5.56418,1.82876
5255,52.55000,11.33257,4.08010,16.13528,5.56438,1.82884
5256,52.56000,11.33288,4.08006,16.13609,5.56459,1.82892
5257,52.57000,11.33319,4.08003,16.13691,5.56479,1.82899
5258,52.58000,11.33350,4.07999,16.13772,5.56499,1.82907
5259,52.59000,11.33381,4.07995,16.13853,5.56520,1.82915
5260,52.60000,11.33412,4.07991,16.13934,5.56540,1.82923
5261,52.61000,11.33444,4.07987,16.14015,5.56560,1.82931
5262,52.62000,11.33475,4.07984,16.14096,5.56581,1.82938
5263,52.63000,11.33506,4.07980,16.14177,5.56601,1.82946
5264,52.64000,11.33537,4.07976,16.14257,5.56621,1.82954
5265,52.65000,11.33568,4.07972,16.14338,5.56642,1.82962
5266,52.66000,11.33599,4.07968,16.14419,5.56662,1.82969
5267,52.67000,11.33630,4.07965,16.14500,5.56682,1.82977
5268,52.68000,11.33660,4.07961,16.14581,5.56702,1.82985
5269,52.69000,11.33691,4.07957,16.14661,5.56723,1.82993
5270,52.70000,11.33722,4.07953,16.14742,5.56743,1.83000
5271,52.71000,11.33753,4.07949,16.14823,5.56763,1.83008
5272,52.72000,11.33784,4.07946,16.14903,5.56783,1.83016
5273,52.73000,11.33815,4.07942,16.14984,5.56804,1.83024
5274,52.74000,11.33846,4.07938,16.15064,5.56824,1.83031
5275,52.75000,11.33877,4.07934,16.15145,5.56844,1.83039
5276,52.76000,11.33907,4.07930,16.15225,5.56864,1.83047
5277,52.77000,11.33938,4.07927,16.15306,5.56884,1.83055
5278,52.78000,11.33969,4.07923,16.15386,5.56905,1.83062
5279,52.79000,11.34000,4.07919,16.15467,5.56925,1.83070
5280,52.80000,11.34030,4.07915,16.15547,5.56945,1.83078
5281,52.81000,11.34061,4.07911,16.15627,5.56965,1.83085
5282,52.82000,11.34092,4.07908,16.15708,5.56985,1.83093
5283,52.83000,11.34123,4.07904,16.15788,5.57005,1.83101
5284,52.84000,11.34153,4.07900,16.15868,5.57025,1.83108
5285,52.85000,11.34184,4.07896,16.15948,5.57045,1.83116
5286,52.86000,11.34214,4.07892,16.16028,5.57065,1.83124
5287,52.87000,11.34245,4.07889,16.16108,5.57086,1.83132
5288,52.88000,11.34276,4.07885,16.16188,5.57106,1.83139
5289,52.89000,11.34306,4.07881,16.16269,5.57126,1.83147
5290,52.90000,11.34337,4.07877,16.16348,5.57146,1.83155
5291,52.91000,11.34367,4.07873,16.16428,5.57166,1.83162
5292,52.92000,11.34398,4.07870,16.16508,5.57186,1.83170
5293,52.93000,11.34428,4.07866,16.16588,5.57206,1.83178
5294,52.94000,11.34459,4.07862,16.16668,5.57226,1.83185
5295,52.95000,11.34489,4.07858,16.16748,5.57246,1.83193
5296,52.96000,11.34520,4.07854,16.16828,5.57266,1.83201
5297,52.97000,11.34550,4.07851,16.16908,5.57286,1.83208
5298,52.98000,11.34581,4.07847,16.16987,5.57306,1.83216
5299,52.99000,11.34611,4.07843,16.17067,5.57326,1.83224
5300,53.00000,11.34641,4.07839,16.17147,5.57346,1.83231
5301,53.01000,11.34672,4.07835,16.17226,5.57366,1.83239
5302,53.02000,11.34702,4.07832,16.17306,5.57386,1.83247
5303,53.03000,11.34733,4.07828,16.17385,5.57406,1.83254
5304,53.04000,11.34763,4.07824,16.17465,5.57425,1.83262
5305,53.05000,11.34793,4.07820,16.17544,5.57445,1.83270
5306,53.06000,11.34823,4.07816,16.17624,5.57465,1.83277
5307,53.07000,11.34854,4.07813,16.17703,5.57485,1.83285
5308,53.08000,11.34884,4.07809,16.17783,5.57505,1.83292
5309,53.09000,11.34914,4.07805,16.17862,5.57525,1.83300
5310,53.10000,11.34944,4.07801,16.17941,5.57545,1.83308
5311,53.11000,11.34975,4.07798,16.18021,5.57565,1.83315
5312,53.12000,11.35005,4.07794,16.18100,5.57584,1.83323
5313,53.13000,11.35035,4.07790,16.18179,5.57604,1.83331
5314,53.14000,11.35065,4.07786,16.18258,5.57624,1.83338
5315,53.15000,11.35095,4.07782,16.18337,5.57644,1.83346
5316,53.16000,11.35125,4.07779,16.18417,5.57664,1.83353
5317,53.17000,11.35156,4.07775,16.18496,5.57683,1.83361
5318,53.18000,11.35186,4.07771,16.18575,5.57703,1.83369
5319,53.19000,11.35216,4.07767,16.18654,5.57723,1.83376
5320,53.20000,11.35246,4.07763,16.18733,5.57743,1.83384
5321,53.21000,11.35276,4.07760,16.18812,5.57763,1.83391
5322,53.22000,11.35306,4.07756,16.18891,5.57782,1.83399
5323,53.23000,11.35336,4.07752,16.18970,5.57802,1.83406
5324,53.24000,11.35366,4.07748,16.19048,5.57822,1.83414
5325,53.25000,11.35396,4.07745,16.19127,5.57841,1.83422
5326,53.26000,11.35426,4.07741,16.19206,5.57861,1.83429
5327,53.27000,11.35456,4.07737,16.19285,5.57881,1.83437
5328,53.28000,11.35486,4.07733,16.19363,5.57901,1.83444
5329,53.29000,11.35515,4.07729,16.19442,5.57920,1.83452
5330,53.30000,11.35545,4.07726,16.19521,5.57940,1.83459
5331,53.31000,11.35575,4.07722,16.19599,5.57960,1.83467
5332,53.32000,11.35605,4.07718,16.19678,5.57979,1.83475
5333,53.33000,11.35635,4.07714,16.19757,5.57999,1.83482
5334,53.34000,11.35665,4.07711,16.19835,5.58019,1.83490
5335,53.35000,11.35695,4.07707,16.19914,5.58038,1.83497
5336,53.36000,11.35724,4.07703,16.19992,5.58058,1.83505
5337,53.37000,11.35754,4.07699,16.20070,5.58077,1.83512
5338,53.38000,11.35784,4.07696,16.20149,5.58097,1.83520
5339,53.39000,11.35814,4.07692,16.20227,5.58117,1.83527
5340,53.40000,11.35843,4.07688,16.20305,5.58136,1.83535
5341,53.41000,11.35873,4.07684,16.20384,5.58156,1.83542
5342,53.42000,11.35903,4.07680,16.20462,5.58175,1.83550
5343,53.43000,11.35932,4.07677,16.20540,5.58195,1.83558
5344,53.44000,11.35962,4.07673,16.20618,5.58214,1.83565
5345,53.45000,11.35992,4.07669,16.20697,5.58234,1.83573
5346,53.46000,11.36021,4.07665,16.20775,5.58253,1.83580
5347,53.47000,11.36051,4.07662,16.20853,5.58273,1.83588
5348,53.48000,11.36080,4.07658,16.20931,5.58292,1.83595
5349,53.49000,11.36110,4.07654,16.21009,5.58312,1.83603
5350,53.50000,11.36140,4.07650,16.21087,5.58331,1.83610
5351,53.51000,11.36169,4.07647,16.21165,5.58351,1.83618
5352,53.52000,11.36199,4.07643,16.21243,5.58370,1.83625
5353,53.53000,11.36228,4.07639,16.21321,5.58390,1.83633
5354,53.54000,11.36258,4.07635,16.21398,5.58409,1.83640
5355,53.55000,11.36287,4.07632,16.21476,5.58429,1.83648
5356,53.56000,11.36317,4.07628,16.21554,5.58448,1.83655
5357,53.57000,11.36346,4.07624,16.21632,5.58467,1.83663
5358,53.58000,11.36375,4.07620,16.21709,5.58487,1.83670
5359,53.59000,11.36405,4.07617,16.21787,5.58506,1.83678
5360,53.60000,11.36434,4.07613,16.21865,5.58526,1.83685
5361,53.61000,11.36464,4.07609,16.21942,5.58545,1.83692
5362,53.62000,11.36493,4.07605,16.22020,5.58564,1.83700
5363,53.63000,11.36522,4.07602,16.22098,5.58584,1.83707
5364,53.64000,11.36552,4.07598,16.22175,5.58603,1.83715
5365,53.65000,11.36581,4.07594,16.22253,5.58622,1.83722
5366,53.66000,11.36610,4.07590,16.22330,5.58642,1.83730
5367,53.67000,11.36639,4.07587,16.22407,5.58661,1.83737
5368,53.68000,11.36669,4.07583,16.22485,5.58680,1.83745
5369,53.69000,11.36698,4.07579,16.22562,5.58700,1.83752
5370,53.70000,11.36727,4.07575,16.22640,5.58719,1.83760
5371,53.71000,11.36756,4.07572,16.22717,5.58738,1.83767
5372,53.72000,11.36786,4.07568,16.22794,5.58758,1.83774
5373,53.73000,11.36815,4.07564,16.22871,5.58777,1.83782
5374,53.74000,11.36844,4.07560,16.22948,5.58796,1.83789
5375,53.75000,11.36873,4.07557,16.23026,5.58815,1.83797
5376,53.76000,11.36902,4.07553,16.23103,5.58835,1.83804
5377,53.77000,11.36931,4.07549,16.23180,5.58854,1.83812
5378,53.78000,11.36960,4.07545,16.23257,5.58873,1.83819
5379,53.79000,11.36989,4.07542,16.23334,5.58892,1.83826
5380,53.80000,11.37019,4.07538,16.23411,5.58911,1.83834
5381,53.81000,11.37048,4.07534,16.23488,5.58931,1.83841
5382,53.82000,11.37077,4.07530,16.23565,5.58950,1.83849
5383,53.83000,11.37106,4.07527,16.23642,5.58969,1.83856
5384,53.84000,11.37135,4.07523,16.23719,5.58988,1.83863
5385,53.85000,11.37164,4.07519,16.23795,5.59007,1.83871
5386,53.86000,11.37193,4.07515,16.23872,5.59026,1.83878
5387,53.87000,11.37222,4.07512,16.23949,5.59046,1.83886
5388,53.88000,11.37250,4.07508,16.24026,5.59065,1.83893
5389,53.89000,11.37279,4.07504,16.24102,5.59084,1.83900
5390,53.90000,11.37308,4.07501,16.24179,5.59103,1.83908
5391,53.91000,11.37337,4.07497,16.24256,5.59122,1.83915
5392,53.92000,11.37366,4.07493,16.24332,5.59141,1.83922
5393,53.93000,11.37395,4.07489,16.24409,5.59160,1.83930
5394,53.94000,11.37424,4.07486,16.24485,5.59179,1.83937
5395,53.95000,11.37453,4.07482,16.24562,5.59198,1.83945
5396,53.96000,11.37481,4.07478,16.24638,5.59217,1.83952
5397,53.97000,11.37510,4.07474,16.24715,5.59236,1.83959
5398,53.98000,11.37539,4.07471,16.24791,5.59255,1.83967
5399,53.99000,11.37568,4.07467,16.24868,5.59274,1.83974
5400,54.00000,11.37596,4.07463,16.24944,5.59293,1.83981
5401,54.01000,11.37625,4.07460,16.25020,5.59312,1.83989
5402,54.02000,11.37654,4.07456,16.25096,5.59331,1.83996
5403,54.03000,11.37683,4.07452,16.25173,5.59350,1.84003
5404,54.04000,11.37711,4.07448,16.25249,5.59369,1.84011
5405,54.05000,11.37740,4.07445,16.25325,5.59388,1.84018
5406,54.06000,11.37769,4.07441,16.25401,5.59407,1.84025
5407,54.07000,11.37797,4.07437,16.25477,5.59426,1.84033
5408,54.08000,11.37826,4.07433,16.25553,5.59445,1.84040
5409,54.09000,11.37854,4.07430,16.25629,5.59464,1.84047
5410,54.10000,11.37883,4.07426,16.25705,5.59483,1.84055
5411,54.11000,11.37912,4.07422,16.25781,5.59502,1.84062
