,time,N,TD,CH
3222,32.22000,57.37676,72.53923,31.29539
3223,32.23000,57.42323,72.59663,31.32148
3224,32.24000,57.46975,72.65408,31.34759
3225,32.25000,57.51630,72.71157,31.37373
3226,32.26000,57.56288,72.76911,31.39988
3227,32.27000,57.60951,72.82669,31.42605
3228,32.28000,57.65617,72.88433,31.45225
3229,32.29000,57.70287,72.94201,31.47846
3230,32.30000,57.74961,72.99973,31.50469
3231,32.31000,57.79638,73.05751,31.53095
3232,32.32000,57.84319,73.11533,31.55723
3233,32.33000,57.89004,73.17319,31.58352
3234,32.34000,57.93692,73.23111,31.60984
3235,32.35000,57.98385,73.28907,31.63618
3236,32.36000,58.03081,73.34707,31.66253
3237,32.37000,58.07780,73.40513,31.68891
3238,32.38000,58.12484,73.46323,31.71531
3239,32.39000,58.17191,73.52138,31.74173
3240,32.40000,58.21902,73.57957,31.76817
3241,32.41000,58.26617,73.63782,31.79463
3242,32.42000,58.31335,73.69611,31.82112
3243,32.43000,58.36058,73.75444,31.84762
3244,32.44000,58.40784,73.81283,31.87414
3245,32.45000,58.45513,73.87126,31.90069
3246,32.46000,58.50247,73.92974,31.92725
3247,32.47000,58.54984,73.98826,31.95384
3248,32.48000,58.59725,74.04684,31.98044
3249,32.49000,58.64470,74.10546,32.00707
3250,32.50000,58.69219,74.16413,32.03372
3251,32.51000,58.73971,74.22284,32.06039
3252,32.52000,58.78728,74.28161,32.08708
3253,32.53000,58.83488,74.34042,32.11379
3254,32.54000,58.88252,74.39928,32.14052
3255,32.55000,58.93019,74.45818,32.16727
3256,32.56000,58.97791,74.51714,32.19404
3257,32.57000,59.02566,74.57614,32.22084
3258,32.58000,59.07345,74.63519,32.24765
3259,32.59000,59.12128,74.69428,32.27449
3260,32.60000,59.16914,74.75343,32.30135
3261,32.61000,59.21705,74.81262,32.32823
3262,32.62000,59.26499,74.87186,32.35513
3263,32.63000,59.31297,74.93115,32.38205
3264,32.64000,59.36099,74.99049,32.40899
3265,32.65000,59.40905,75.04987,32.43595
3266,32.66000,59.45715,75.10931,32.46293
3267,32.67000,59.50528,75.16879,32.48994
3268,32.68000,59.55345,75.22832,32.51696
3269,32.69000,59.60166,75.28790,32.54401
3270,32.70000,59.64991,75.34752,32.57108
3271,32.71000,59.69820,75.40720,32.59817
3272,32.72000,59.74653,75.46692,32.62528
3273,32.73000,59.79489,75.52669,32.65241
3274,32.74000,59.84330,75.58651,32.67956
3275,32.75000,59.89174,75.64638,32.70674
3276,32.76000,59.94022,75.70629,32.73393
3277,32.77000,59.98874,75.76626,32.76115
3278,32.78000,60.03730,75.82627,32.78839
3279,32.79000,60.08589,75.88633,32.81565
3280,32.80000,60.13453,75.94644,32.84293
3281,32.81000,60.18320,76.00660,32.87023
3282,32.82000,60.23192,76.06681,32.89756
3283,32.83000,60.28067,76.12706,32.92490
3284,32.84000,60.32946,76.18737,32.95227
3285,32.85000,60.37829,76.24772,32.97966
3286,32.86000,60.42716,76.30813,33.00706
3287,32.87000,60.47606,76.36858,33.03450
3288,32.88000,60.52501,76.42908,33.06195
3289,32.89000,60.57400,76.48963,33.08942
3290,32.90000,60.62302,76.55023,33.11692
3291,32.91000,60.67208,76.61087,33.14443
3292,32.92000,60.72119,76.67157,33.17197
3293,32.93000,60.77033,76.73232,33.19953
3294,32.94000,60.81951,76.79311,33.22711
3295,32.95000,60.86873,76.85395,33.25472
3296,32.96000,60.91799,76.91485,33.28234
3297,32.97000,60.96729,76.97579,33.30999
3298,32.98000,61.01663,77.03678,33.33766
3299,32.99000,61.06600,77.09782,33.36535
3300,33.00000,61.11542,77.15891,33.39306
3301,33.01000,61.16488,77.22005,33.42079
3302,33.02000,61.21437,77.28124,33.44855
3303,33.03000,61.26391,77.34248,33.47632
3304,33.04000,61.31348,77.40377,33.50412
3305,33.05000,61.36310,77.46511,33.53194
3306,33.06000,61.41275,77.52650,33.55978
3307,33.07000,61.46244,77.58794,33.58765
3308,33.08000,61.51218,77.64942,33.61553
3309,33.09000,61.56195,77.71096,33.64344
3310,33.10000,61.61176,77.77255,33.67137
3311,33.11000,61.66161,77.83418,33.69932
3312,33.12000,61.71151,77.89587,33.72729
3313,33.13000,61.76144,77.95761,33.75529
3314,33.14000,61.81141,78.01939,33.78331
3315,33.15000,61.86142,78.08123,33.81135
3316,33.16000,61.91147,78.14312,33.83941
3317,33.17000,61.96156,78.20505,33.86749
3318,33.18000,62.01169,78.26704,33.89560
3319,33.19000,62.06186,78.32908,33.92372
3320,33.20000,62.11207,78.39116,33.95187
3321,33.21000,62.16233,78.45330,33.98004
3322,33.22000,62.21262,78.51549,34.00824
3323,33.23000,62.26295,78.57773,34.03645
3324,33.24000,62.31332,78.64001,34.06469
3325,33.25000,62.36373,78.70235,34.09295
3326,33.26000,62.41418,78.76474,34.12123
3327,33.27000,62.46467,78.82718,34.14953
3328,33.28000,62.51521,78.88967,34.17786
3329,33.29000,62.56578,78.95221,34.20621
3330,33.30000,62.61639,79.01480,34.23458
3331,33.31000,62.66704,79.07744,34.26297
3332,33.32000,62.71774,79.14014,34.29139
3333,33.33000,62.76847,79.20288,34.31983
3334,33.34000,62.81925,79.26567,34.34829
3335,33.35000,62.87006,79.32852,34.37677
3336,33.36000,62.92092,79.39141,34.40527
3337,33.37000,62.97181,79.45436,34.43380
3338,33.38000,63.02275,79.51736,34.46235
3339,33.39000,63.07373,79.58040,34.49092
3340,33.40000,63.12475,79.64350,34.51951
3341,33.41000,63.17580,79.70665,34.54813
3342,33.42000,63.22690,79.76986,34.57677
3343,33.43000,63.27804,79.83311,34.60543
3344,33.44000,63.32922,79.89641,34.63411
3345,33.45000,63.38045,79.95977,34.66282
3346,33.46000,63.43171,80.02317,34.69155
3347,33.47000,63.48301,80.08663,34.72030
3348,33.48000,63.53436,80.15014,34.74908
3349,33.49000,63.58574,80.21370,34.77787
3350,33.50000,63.63717,80.27731,34.80669
3351,33.51000,63.68864,80.34097,34.83553
3352,33.52000,63.74014,80.40469,34.86440
3353,33.53000,63.79169,80.46845,34.89328
3354,33.54000,63.84328,80.53227,34.92219
3355,33.55000,63.89492,80.59614,34.95113
3356,33.56000,63.94659,80.66006,34.98008
3357,33.57000,63.99830,80.72403,35.00906
3358,33.58000,64.05006,80.78806,35.03806
3359,33.59000,64.10185,80.85213,35.06708
3360,33.60000,64.15369,80.91626,35.09613
3361,33.61000,64.20557,80.98044,35.12520
3362,33.62000,64.25749,81.04467,35.15429
3363,33.63000,64.30946,81.10896,35.18340
3364,33.64000,64.36146,81.17329,35.21254
3365,33.65000,64.41350,81.23768,35.24170
3366,33.66000,64.46559,81.30212,35.27089
3367,33.67000,64.51772,81.36661,35.30009
3368,33.68000,64.56989,81.43115,35.32932
3369,33.69000,64.62210,81.49575,35.35857
3370,33.70000,64.67435,81.56040,35.38785
3371,33.71000,64.72665,81.62510,35.41715
3372,33.72000,64.77898,81.68985,35.44647
3373,33.73000,64.83136,81.75466,35.47581
3374,33.74000,64.88378,81.81951,35.50518
3375,33.75000,64.93624,81.88442,35.53457
3376,33.76000,64.98875,81.94939,35.56398
3377,33.77000,65.04129,82.01440,35.59342
3378,33.78000,65.09388,82.07947,35.62288
3379,33.79000,65.14651,82.14459,35.65236
3380,33.80000,65.19918,82.20976,35.68187
3381,33.81000,65.25190,82.27499,35.71139
3382,33.82000,65.30465,82.34027,35.74095
3383,33.83000,65.35745,82.40560,35.77052
3384,33.84000,65.41029,82.47098,35.80012
3385,33.85000,65.46317,82.53642,35.82974
3386,33.86000,65.51609,82.60191,35.85939
3387,33.87000,65.56906,82.66745,35.88906
3388,33.88000,65.62207,82.73305,35.91875
3389,33.89000,65.67512,82.79869,35.94846
3390,33.90000,65.72821,82.86440,35.97820
3391,33.91000,65.78135,82.93015,36.00796
3392,33.92000,65.83453,82.99596,36.03775
3393,33.93000,65.88775,83.06182,36.06756
3394,33.94000,65.94101,83.12773,36.09739
3395,33.95000,65.99432,83.19370,36.12724
3396,33.96000,66.04766,83.25972,36.15712
3397,33.97000,66.10105,83.32580,36.18702
3398,33.98000,66.15449,83.39192,36.21695
3399,33.99000,66.20796,83.45811,36.24690
3400,34.00000,66.26148,83.52434,36.27687
3401,34.01000,66.31504,83.59063,36.30687
3402,34.02000,66.36865,83.65697,36.33689
3403,34.03000,66.42229,83.72337,36.36693
3404,34.04000,66.47598,83.78982,36.39700
3405,34.05000,66.52971,83.85632,36.42709
3406,34.06000,66.58349,83.92287,36.45720
3407,34.07000,66.63731,83.98949,36.48734
3408,34.08000,66.69117,84.05615,36.51750
3409,34.09000,66.74507,84.12287,36.54769
3410,34.10000,66.79902,84.18964,36.57790
3411,34.11000,66.85301,84.25647,36.60813
3412,34.12000,66.90704,84.32335,36.63839
3413,34.13000,66.96112,84.39028,36.66867
3414,34.14000,67.01524,84.45727,36.69897
3415,34.15000,67.06940,84.52431,36.72930
3416,34.16000,67.12361,84.59141,36.75965
3417,34.17000,67.17786,84.65856,36.79003
3418,34.18000,67.23215,84.72576,36.82043
3419,34.19000,67.28648,84.79302,36.85085
3420,34.20000,67.34086,84.86034,36.88130
3421,34.21000,67.39529,84.92770,36.91177
3422,34.22000,67.44975,84.99513,36.94227
3423,34.23000,67.50426,85.06260,36.97279
3424,34.24000,67.55881,85.13013,37.00333
3425,34.25000,67.61341,85.19772,37.03390
3426,34.26000,67.66805,85.26536,37.06449
3427,34.27000,67.72273,85.33306,37.09511
3428,34.28000,67.77746,85.40081,37.12575
3429,34.29000,67.83223,85.46861,37.15641
3430,34.30000,67.88705,85.53647,37.18710
3431,34.31000,67.94190,85.60439,37.21781
3432,34.32000,67.99681,85.67236,37.24855
3433,34.33000,68.05175,85.74038,37.27931
3434,34.34000,68.10674,85.80846,37.31009
3435,34.35000,68.16178,85.87659,37.34090
3436,34.36000,68.21685,85.94478,37.37173
3437,34.37000,68.27198,86.01303,37.40259
3438,34.38000,68.32714,86.08133,37.43347
3439,34.39000,68.38235,86.14968,37.46438
3440,34.40000,68.43761,86.21809,37.49531
3441,34.41000,68.49290,86.28656,37.52626
3442,34.42000,68.54824,86.35508,37.55724
3443,34.43000,68.60363,86.42365,37.58824
3444,34.44000,68.65906,86.49228,37.61927
3445,34.45000,68.71454,86.56097,37.65032
3446,34.46000,68.77006,86.62971,37.68140
3447,34.47000,68.82562,86.69851,37.71250
3448,34.48000,68.88123,86.76736,37.74363
3449,34.49000,68.93688,86.83627,37.77478
3450,34.50000,68.99257,86.90524,37.80595
3451,34.51000,69.04832,86.97426,37.83715
3452,34.52000,69.10410,87.04333,37.86837
3453,34.53000,69.15993,87.11247,37.89962
3454,34.54000,69.21580,87.18165,37.93089
3455,34.55000,69.27172,87.25090,37.96219
3456,34.56000,69.32769,87.32020,37.99351
3457,34.57000,69.38370,87.38955,38.02486
3458,34.58000,69.43975,87.45897,38.05623
3459,34.59000,69.49585,87.52843,38.08763
3460,34.60000,69.55199,87.59796,38.11905
3461,34.61000,69.60818,87.66754,38.15049
3462,34.62000,69.66441,87.73717,38.18196
3463,34.63000,69.72069,87.80687,38.21346
3464,34.64000,69.77701,87.87661,38.24498
3465,34.65000,69.83338,87.94642,38.27652
3466,34.66000,69.88979,88.01628,38.30809
3467,34.67000,69.94624,88.08620,38.33968
3468,34.68000,70.00275,88.15617,38.37130
3469,34.69000,70.05929,88.22621,38.40295
3470,34.70000,70.11589,88.29629,38.43462
3471,34.71000,70.17252,88.36644,38.46631
3472,34.72000,70.22921,88.43664,38.49803
3473,34.73000,70.28594,88.50690,38.52977
3474,34.74000,70.34271,88.57721,38.56154
3475,34.75000,70.39953,88.64758,38.59333
3476,34.76000,70.45639,88.71801,38.62515
3477,34.77000,70.51330,88.78849,38.65700
3478,34.78000,70.57026,88.85904,38.68887
3479,34.79000,70.62726,88.92963,38.72076
3480,34.80000,70.68430,89.00029,38.75268
3481,34.81000,70.74139,89.07100,38.78462
3482,34.82000,70.79853,89.14177,38.81659
3483,34.83000,70.85571,89.21260,38.84859
3484,34.84000,70.91294,89.28348,38.88061
3485,34.85000,70.97022,89.35443,38.91265
3486,34.86000,71.02754,89.42542,38.94472
3487,34.87000,71.08490,89.49648,38.97682
3488,34.88000,71.14231,89.56759,39.00894
3489,34.89000,71.19977,89.63877,39.04108
3490,34.90000,71.25727,89.70999,39.07325
3491,34.91000,71.31482,89.78128,39.10545
3492,34.92000,71.37242,89.85262,39.13767
3493,34.93000,71.43006,89.92402,39.16992
3494,34.94000,71.48774,89.99548,39.20219
3495,34.95000,71.54548,90.06700,39.23449
3496,34.96000,71.60326,90.13857,39.26682
3497,34.97000,71.66108,90.21021,39.29916
3498,34.98000,71.71895,90.28190,39.33154
3499,34.99000,71.77687,90.35364,39.36394
3500,35.00000,71.83483,90.42545,39.39637
3501,35.01000,71.89284,90.49731,39.42882
3502,35.02000,71.95090,90.56924,39.46129
3503,35.03000,72.00900,90.64122,39.49380
3504,35.04000,72.06715,90.71325,39.52632
3505,35.05000,72.12535,90.78535,39.55888
3506,35.06000,72.18359,90.85751,39.59146
3507,35.07000,72.24188,90.92972,39.62406
3508,35.08000,72.30021,91.00199,39.65669
3509,35.09000,72.35860,91.07432,39.68935
3510,35.10000,72.41702,91.14671,39.72203
3511,35.11000,72.47550,91.21915,39.75474
3512,35.12000,72.53402,91.29166,39.78747
3513,35.13000,72.59259,91.36422,39.82023
3514,35.14000,72.65120,91.43684,39.85302
3515,35.15000,72.70987,91.50952,39.88583
3516,35.16000,72.76858,91.58226,39.91867
3517,35.17000,72.82733,91.65506,39.95153
3518,35.18000,72.88613,91.72792,39.98442
3519,35.19000,72.94498,91.80083,40.01733
3520,35.20000,73.00388,91.87381,40.05027
3521,35.21000,73.06282,91.94684,40.08324
3522,35.22000,73.12182,92.01993,40.11623
3523,35.23000,73.18085,92.09308,40.14925
3524,35.24000,73.23994,92.16629,40.18229
3525,35.25000,73.29907,92.23956,40.21537
3526,35.26000,73.35825,92.31289,40.24846
3527,35.27000,73.41748,92.38628,40.28158
3528,35.28000,73.47675,92.45973,40.31473
3529,35.29000,73.53607,92.53323,40.34791
3530,35.30000,73.59544,92.60680,40.38111
3531,35.31000,73.65486,92.68042,40.41434
3532,35.32000,73.71432,92.75411,40.44759
3533,35.33000,73.77383,92.82785,40.48087
3534,35.34000,73.83339,92.90166,40.51418
3535,35.35000,73.89300,92.97552,40.54751
3536,35.36000,73.95265,93.04944,40.58087
3537,35.37000,74.01235,93.12343,40.61425
3538,35.38000,74.07210,93.19747,40.64766
3539,35.39000,74.13190,93.27157,40.68110
3540,35.40000,74.19174,93.34573,40.71457
3541,35.41000,74.25164,93.41995,40.74806
3542,35.42000,74.31158,93.49423,40.78157
3543,35.43000,74.37156,93.56858,40.81512
3544,35.44000,74.43160,93.64298,40.84869
3545,35.45000,74.49168,93.71744,40.88228
3546,35.46000,74.55182,93.79196,40.91590
3547,35.47000,74.61200,93.86654,40.94955
3548,35.48000,74.67222,93.94119,40.98323
3549,35.49000,74.73250,94.01589,41.01693
3550,35.50000,74.79282,94.09065,41.05066
3551,35.51000,74.85320,94.16547,41.08442
3552,35.52000,74.91362,94.24036,41.11820
3553,35.53000,74.97409,94.31530,41.15201
3554,35.54000,75.03460,94.39030,41.18584
3555,35.55000,75.09517,94.46537,41.21970
3556,35.56000,75.15578,94.54050,41.25359
3557,35.57000,75.21645,94.61568,41.28751
3558,35.58000,75.27716,94.69093,41.32145
3559,35.59000,75.33792,94.76624,41.35542
3560,35.60000,75.39873,94.84160,41.38942
3561,35.61000,75.45958,94.91703,41.42344
3562,35.62000,75.52049,94.99252,41.45749
3563,35.63000,75.58144,95.06807,41.49157
3564,35.64000,75.64244,95.14369,41.52567
3565,35.65000,75.70349,95.21936,41.55980
3566,35.66000,75.76459,95.29509,41.59396
3567,35.67000,75.82574,95.37089,41.62814
3568,35.68000,75.88694,95.44674,41.66235
3569,35.69000,75.94819,95.52266,41.69659
3570,35.70000,76.00948,95.59864,41.73085
3571,35.71000,76.07083,95.67468,41.76515
3572,35.72000,76.13222,95.75078,41.79947
3573,35.73000,76.19366,95.82695,41.83381
3574,35.74000,76.25516,95.90317,41.86819
3575,35.75000,76.31670,95.97946,41.90259
3576,35.76000,76.37829,96.05580,41.93701
3577,35.77000,76.43993,96.13221,41.97147
3578,35.78000,76.50161,96.20868,42.00595
3579,35.79000,76.56335,96.28522,42.04046
3580,35.80000,76.62514,96.36181,42.07500
3581,35.81000,76.68697,96.43847,42.10956
3582,35.82000,76.74886,96.51518,42.14415
3583,35.83000,76.81080,96.59196,42.17877
3584,35.84000,76.87278,96.66881,42.21342
3585,35.85000,76.93481,96.74571,42.24809
3586,35.86000,76.99690,96.82268,42.28279
3587,35.87000,77.05903,96.89970,42.31752
3588,35.88000,77.12122,96.97679,42.35227
3589,35.89000,77.18345,97.05395,42.38705
3590,35.90000,77.24573,97.13116,42.42186
3591,35.91000,77.30806,97.20844,42.45670
3592,35.92000,77.37044,97.28578,42.49157
3593,35.93000,77.43288,97.36318,42.52646
3594,35.94000,77.49536,97.44064,42.56138
3595,35.95000,77.55789,97.51817,42.59633
3596,35.96000,77.62047,97.59576,42.63130
3597,35.97000,77.68310,97.67341,42.66631
3598,35.98000,77.74578,97.75112,42.70134
3599,35.99000,77.80852,97.82890,42.73639
3600,36.00000,77.87130,97.90674,42.77148
3601,36.01000,77.93413,97.98464,42.80659
3602,36.02000,77.99701,98.06261,42.84174
3603,36.03000,78.05994,98.14064,42.87691
3604,36.04000,78.12293,98.21873,42.91210
3605,36.05000,78.18596,98.29688,42.94733
3606,36.06000,78.24904,98.37510,42.98258
3607,36.07000,78.31218,98.45338,43.01786
3608,36.08000,78.37536,98.53173,43.05317
3609,36.09000,78.43860,98.61013,43.08850
3610,36.10000,78.50188,98.68860,43.12387
3611,36.11000,78.56522,98.76714,43.15926
3612,36.12000,78.62860,98.84573,43.19468
3613,36.13000,78.69204,98.92439,43.23013
3614,36.14000,78.75553,99.00312,43.26560
3615,36.15000,78.81907,99.08190,43.30111
3616,36.16000,78.88266,99.16076,43.33664
3617,36.17000,78.94630,99.23967,43.37220
3618,36.18000,79.00999,99.31865,43.40779
3619,36.19000,79.07373,99.39769,43.44340
3620,36.20000,79.13752,99.47680,43.47905
3621,36.21000,79.20137,99.55596,43.51472
3622,36.22000,79.26526,99.63520,43.55042
3623,36.23000,79.32921,99.71450,43.58615
3624,36.24000,79.39320,99.79386,43.62191
3625,36.25000,79.45725,99.87328,43.65769
3626,36.26000,79.52135,99.95277,43.69351
3627,36.27000,79.58550,100.03232,43.72935
3628,36.28000,79.64970,100.11194,43.76522
3629,36.29000,79.71396,100.19162,43.80112
3630,36.30000,79.77826,100.27137,43.83705
3631,36.31000,79.84262,100.35118,43.87300
3632,36.32000,79.90703,100.43106,43.90898
3633,36.33000,79.97148,100.51099,43.94500
3634,36.34000,80.03599,100.59100,43.98104
3635,36.35000,80.10056,100.67107,44.01711
3636,36.36000,80.16517,100.75120,44.05320
3637,36.37000,80.22983,100.83140,44.08933
3638,36.38000,80.29455,100.91166,44.12549
3639,36.39000,80.35932,100.99199,44.16167
3640,36.40000,80.42414,101.07238,44.19788
3641,36.41000,80.48901,101.15283,44.23412
3642,36.42000,80.55394,101.23336,44.27039
3643,36.43000,80.61891,101.31394,44.30669
3644,36.44000,80.68394,101.39459,44.34302
3645,36.45000,80.74902,101.47531,44.37937
3646,36.46000,80.81415,101.55609,44.41575
3647,36.47000,80.87933,101.63694,44.45217
3648,36.48000,80.94457,101.71785,44.48861
3649,36.49000,81.00986,101.79883,44.52508
3650,36.50000,81.07520,101.87987,44.56158
3651,36.51000,81.14059,101.96098,44.59811
3652,36.52000,81.20604,102.04215,44.63466
3653,36.53000,81.27153,102.12339,44.67125
3654,36.54000,81.33708,102.20469,44.70786
3655,36.55000,81.40268,102.28606,44.74451
3656,36.56000,81.46834,102.36750,44.78118
3657,36.57000,81.53404,102.44900,44.81788
3658,36.58000,81.59980,102.53057,44.85461
3659,36.59000,81.66561,102.61220,44.89137
3660,36.60000,81.73148,102.69390,44.92816
3661,36.61000,81.79740,102.77566,44.96498
3662,36.62000,81.86337,102.85749,45.00183
3663,36.63000,81.92939,102.93939,45.03870
3664,36.64000,81.99546,103.02135,45.07561
3665,36.65000,82.06159,103.10338,45.11254
3666,36.66000,82.12777,103.18548,45.14951
3667,36.67000,82.19401,103.26764,45.18650
3668,36.68000,82.26029,103.34986,45.22352
3669,36.69000,82.32663,103.43216,45.26057
3670,36.70000,82.39302,103.51452,45.29765
3671,36.71000,82.45947,103.59694,45.33476
3672,36.72000,82.52597,103.67944,45.37190
3673,36.73000,82.59252,103.76200,45.40907
3674,36.74000,82.65913,103.84462,45.44627
3675,36.75000,82.72578,103.92731,45.48350
3676,36.76000,82.79250,104.01007,45.52075
3677,36.77000,82.85926,104.09290,45.55804
3678,36.78000,82.92608,104.17579,45.59536
3679,36.79000,82.99295,104.25875,45.63270
3680,36.80000,83.05988,104.34178,45.67008
3681,36.81000,83.12685,104.42487,45.70748
3682,36.82000,83.19389,104.50803,45.74492
3683,36.83000,83.26097,104.59126,45.78238
3684,36.84000,83.32811,104.67455,45.81987
3685,36.85000,83.39531,104.75791,45.85740
3686,36.86000,83.46255,104.84134,45.89495
3687,36.87000,83.52985,104.92484,45.93253
3688,36.88000,83.59721,105.00840,45.97014
3689,36.89000,83.66462,105.09203,46.00778
3690,36.90000,83.73208,105.17573,46.04546
3691,36.91000,83.79959,105.25950,46.08316
3692,36.92000,83.86716,105.34333,46.12089
3693,36.93000,83.93479,105.42723,46.15865
3694,36.94000,84.00247,105.51120,46.19644
3695,36.95000,84.07020,105.59524,46.23426
3696,36.96000,84.13798,105.67934,46.27211
3697,36.97000,84.20583,105.76351,46.30999
3698,36.98000,84.27372,105.84775,46.34791
3699,36.99000,84.34167,105.93206,46.38585
3700,37.00000,84.40967,106.01644,46.42382
3701,37.01000,84.47773,106.10088,46.46182
3702,37.02000,84.54584,106.18539,46.49985
3703,37.03000,84.61401,106.26997,46.53791
3704,37.04000,84.68223,106.35462,46.57600
3705,37.05000,84.75051,106.43934,46.61412
3706,37.06000,84.81884,106.52412,46.65227
3707,37.07000,84.88722,106.60897,46.69046
3708,37.08000,84.95566,106.69390,46.72867
3709,37.09000,85.02416,106.77889,46.76691
